FIPS,County_Name,county,precinct_id,dem,rep,third,total,pct_dem,pct_rep,pct_third,pct_margin,pop,med_age,med_inc,med_home_val,white_pop,black_pop,native_pop,asian_pop,hispanic_pop,hispanic_total,male_pop,masters_plus,bachelors_plus,stem_fields
37057,DAVIDSON,DAVIDSON,46,7344.0,36151.0,10022.0,53517.0,13.72,67.55,18.73,-53.83,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,48,6384.0,37160.0,10114.0,53658.0,11.9,69.25,18.85,-57.35,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,50,8402.0,54189.0,14373.0,76964.0,10.92,70.41,18.67,-59.49,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,52,11986.0,64364.0,17706.0,94056.0,12.74,68.43,18.82,-55.69,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,54,2447.0,29233.0,7266.0,38946.0,6.28,75.06,18.66,-68.78,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,56,2344.0,20579.0,6722.0,29645.0,7.91,69.42,22.67,-61.51,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,58,9522.0,49287.0,13629.0,72438.0,13.15,68.04,18.81,-54.89,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,60,18996.0,43409.0,13234.0,75639.0,25.11,57.39,17.5,-32.28,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,62,9608.0,8074.0,2143.0,19825.0,48.46,40.73,10.81,7.73,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,64,10439.0,6284.0,2505.0,19228.0,54.29,32.68,13.03,21.61,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,66,7945.0,15183.0,2810.0,25938.0,30.63,58.54,10.83,-27.91,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,68,9605.0,18770.0,3473.0,31848.0,30.16,58.94,10.9,-28.78,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,70,6281.0,33472.0,9260.0,49013.0,12.81,68.29,18.89,-55.48,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,72,9288.0,42315.0,12166.0,63769.0,14.57,66.36,19.08,-51.79,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,74,9198.0,52162.0,14268.0,75628.0,12.16,68.97,18.87,-56.81,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,76,8113.0,45150.0,12356.0,65619.0,12.36,68.81,18.83,-56.45,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,78,8858.0,48944.0,13515.0,71317.0,12.42,68.63,18.95,-56.21,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,80A,15468.0,78501.0,21621.0,115590.0,13.38,67.91,18.7,-54.53,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,82,8197.0,42047.0,11648.0,61892.0,13.24,67.94,18.82,-54.7,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,84,23426.0,74069.0,22278.0,119773.0,19.56,61.84,18.6,-42.28,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,86A,17853.0,35999.0,12706.0,66558.0,26.82,54.09,19.09,-27.27,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,88,10035.0,31095.0,9398.0,50528.0,19.86,61.54,18.6,-41.68,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,ABSENTEE,32298.0,49275.0,16635.0,98208.0,32.89,50.17,16.94,-17.28,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37057,DAVIDSON,DAVIDSON,PROVISIONAL,1949.0,4898.0,1330.0,8177.0,23.84,59.9,16.27,-36.06,174804.0,42.4,63189.0,232100.0,132623.0,14555.0,343.0,2686.0,16078.0,174804.0,85506.0,8245.0,20165.0,25685.0
37059,DAVIE,DAVIE,01,3256.0,18647.0,2139.0,24042.0,13.54,77.56,8.9,-64.02,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,02,3116.0,18175.0,2076.0,23367.0,13.34,77.78,8.88,-64.44,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,03,7704.0,48260.0,5482.0,61446.0,12.54,78.54,8.92,-66.0,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,04,5924.0,29562.0,3596.0,39082.0,15.16,75.64,9.2,-60.48,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,05,8406.0,46977.0,5426.0,60809.0,13.82,77.25,8.92,-63.43,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,06,6716.0,35751.0,4063.0,46530.0,14.43,76.83,8.73,-62.4,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,07,5825.0,31447.0,3619.0,40891.0,14.25,76.9,8.85,-62.65,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,08,9594.0,22893.0,3660.0,36147.0,26.54,63.33,10.13,-36.79,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,09,7832.0,29793.0,3951.0,41576.0,18.84,71.66,9.5,-52.82,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,10,10962.0,49383.0,5848.0,66193.0,16.56,74.6,8.83,-58.04,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,11,4476.0,28284.0,3099.0,35859.0,12.48,78.88,8.64,-66.4,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,12,14726.0,68487.0,8043.0,91256.0,16.14,75.05,8.81,-58.91,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,13,17642.0,57573.0,7589.0,82804.0,21.31,69.53,9.17,-48.22,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,14,6752.0,33096.0,3992.0,43840.0,15.4,75.49,9.11,-60.09,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,ABSENTEE,7459.0,16351.0,2423.0,26233.0,28.43,62.33,9.24,-33.9,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37059,DAVIE,DAVIE,PROVISIONAL,452.0,2473.0,314.0,3239.0,13.95,76.35,9.69,-62.4,44599.0,45.8,76991.0,271200.0,,,,,3745.0,44599.0,22532.0,2649.0,6441.0,6928.0
37061,DUPLIN,DUPLIN,ALBE,4235.0,19838.0,3634.0,27707.0,15.28,71.6,13.12,-56.32,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,BEUL,8822.0,47492.0,8548.0,64862.0,13.6,73.22,13.18,-59.62,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,CALY,2916.0,11820.0,2132.0,16868.0,17.29,70.07,12.64,-52.78,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,CFRK,1329.0,12348.0,2021.0,15698.0,8.47,78.66,12.87,-70.19,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,CHAR,9885.0,12215.0,3547.0,25647.0,38.54,47.63,13.83,-9.09,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,CHIN,3569.0,13471.0,2569.0,19609.0,18.2,68.7,13.1,-50.5,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,CYCK,3472.0,22502.0,3895.0,29869.0,11.62,75.34,13.04,-63.72,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,FAIS,7615.0,16114.0,3573.0,27302.0,27.89,59.02,13.09,-31.13,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,GLIS,2090.0,12697.0,2122.0,16909.0,12.36,75.09,12.55,-62.73,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,HALL,6407.0,18152.0,3854.0,28413.0,22.55,63.89,13.56,-41.34,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,KENA,22786.0,31197.0,8437.0,62420.0,36.5,49.98,13.52,-13.48,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,LOCK,1356.0,5681.0,1042.0,8079.0,16.78,70.32,12.9,-53.54,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,MAGN,9797.0,12776.0,3478.0,26051.0,37.61,49.04,13.35,-11.43,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,ROCK,5898.0,11099.0,2512.0,19509.0,30.23,56.89,12.88,-26.66,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,ROSE,11220.0,16791.0,4284.0,32295.0,34.74,51.99,13.27,-17.25,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,SMCA,3796.0,20576.0,3726.0,28098.0,13.51,73.23,13.26,-59.72,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,WALL,30276.0,52286.0,12957.0,95519.0,31.7,54.74,13.56,-23.04,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,WARS,24144.0,23256.0,7385.0,54785.0,44.07,42.45,13.48,1.62,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37061,DUPLIN,DUPLIN,WOLF,4344.0,24534.0,4051.0,32929.0,13.19,74.51,12.3,-61.32,49520.0,42.0,50155.0,150300.0,26094.0,11483.0,206.0,291.0,11681.0,49520.0,24422.0,2321.0,4058.0,8369.0
37063,DURHAM,DURHAM,01,3301.0,322.0,643.0,4266.0,77.38,7.55,15.07,69.83,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,02,6451.0,713.0,1287.0,8451.0,76.33,8.44,15.23,67.89,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,03,4960.0,849.0,1110.0,6919.0,71.69,12.27,16.04,59.42,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,04,3176.0,495.0,683.0,4354.0,72.94,11.37,15.69,61.57,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,05,7992.0,1059.0,1603.0,10654.0,75.01,9.94,15.05,65.07,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,06,4252.0,452.0,866.0,5570.0,76.34,8.11,15.55,68.23,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,07,5283.0,688.0,1107.0,7078.0,74.64,9.72,15.64,64.92,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,08,8117.0,665.0,1544.0,10326.0,78.61,6.44,14.95,72.17,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,09,6727.0,965.0,1392.0,9084.0,74.05,10.62,15.32,63.43,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,10,5786.0,631.0,1121.0,7538.0,76.76,8.37,14.87,68.39,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,12,2734.0,171.0,503.0,3408.0,80.22,5.02,14.76,75.2,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,13,3811.0,184.0,653.0,4648.0,81.99,3.96,14.05,78.03,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,14,8207.0,772.0,1559.0,10538.0,77.88,7.33,14.79,70.55,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,15,4655.0,358.0,873.0,5886.0,79.09,6.08,14.83,73.01,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,16,4931.0,1004.0,1057.0,6992.0,70.52,14.36,15.12,56.16,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,17,7766.0,664.0,1502.0,9932.0,78.19,6.69,15.12,71.5,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,18,7161.0,486.0,1308.0,8955.0,79.97,5.43,14.61,74.54,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,19,8842.0,1211.0,1850.0,11903.0,74.28,10.17,15.54,64.11,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,20,3954.0,375.0,798.0,5127.0,77.12,7.31,15.56,69.81,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,21,5680.0,340.0,1082.0,7102.0,79.98,4.79,15.24,75.19,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,22,13708.0,1278.0,2667.0,17653.0,77.65,7.24,15.11,70.41,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,23,15579.0,2001.0,3166.0,20746.0,75.09,9.65,15.26,65.44,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,24,7466.0,1549.0,1713.0,10728.0,69.59,14.44,15.97,55.15,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,25,3906.0,2791.0,807.0,7504.0,52.05,37.19,10.75,14.86,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,26,2857.0,2965.0,659.0,6481.0,44.08,45.75,10.17,-1.67,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,27,6424.0,1892.0,1889.0,10205.0,62.95,18.54,18.51,44.41,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,28,5831.0,7046.0,1677.0,14554.0,40.06,48.41,11.52,-8.35,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,29,8951.0,3479.0,1726.0,14156.0,63.23,24.58,12.19,38.65,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,30-2,14713.0,2146.0,2774.0,19633.0,74.94,10.93,14.13,64.01,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,30-3,8336.0,1589.0,1698.0,11623.0,71.72,13.67,14.61,58.05,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,30-4,6775.0,2151.0,1644.0,10570.0,64.1,20.35,15.55,43.75,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,31,14516.0,4855.0,3409.0,22780.0,63.72,21.31,14.96,42.41,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,32,6098.0,3470.0,1754.0,11322.0,53.86,30.65,15.49,23.21,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,33-1,10004.0,3167.0,2401.0,15572.0,64.24,20.34,15.42,43.9,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,33-2,11988.0,2968.0,2740.0,17696.0,67.74,16.77,15.48,50.97,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,34-1,8311.0,1284.0,1676.0,11271.0,73.74,11.39,14.87,62.35,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,34-2,13497.0,1648.0,2556.0,17701.0,76.25,9.31,14.44,66.94,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,35-4,4722.0,1664.0,1037.0,7423.0,63.61,22.42,13.97,41.19,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,35-5,5086.0,1547.0,1243.0,7876.0,64.58,19.64,15.78,44.94,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,36,6706.0,778.0,1344.0,8828.0,75.96,8.81,15.22,67.15,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,37,7605.0,2695.0,1995.0,12295.0,61.85,21.92,16.23,39.93,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,38,12225.0,3011.0,2816.0,18052.0,67.72,16.68,15.6,51.04,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,40,5461.0,485.0,1030.0,6976.0,78.28,6.95,14.76,71.33,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,41,5212.0,223.0,888.0,6323.0,82.43,3.53,14.04,78.9,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,42,4249.0,227.0,711.0,5187.0,81.92,4.38,13.71,77.54,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,43,9025.0,2661.0,2119.0,13805.0,65.37,19.28,15.35,46.09,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,44,7057.0,2813.0,1358.0,11228.0,62.85,25.05,12.09,37.8,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,45,7487.0,3634.0,2027.0,13148.0,56.94,27.64,15.42,29.3,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,46,7543.0,1632.0,1767.0,10942.0,68.94,14.92,16.15,54.02,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,47,5473.0,497.0,1043.0,7013.0,78.04,7.09,14.87,70.95,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,50,8220.0,2090.0,1985.0,12295.0,66.86,17.0,16.14,49.86,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,51,8104.0,1682.0,1820.0,11606.0,69.83,14.49,15.68,55.34,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,52,8986.0,1098.0,1853.0,11937.0,75.28,9.2,15.52,66.08,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,53-1,6238.0,1476.0,1284.0,8998.0,69.33,16.4,14.27,52.93,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
37063,DURHAM,DURHAM,53-2,7251.0,2444.0,1808.0,11503.0,63.04,21.25,15.72,41.79,336892.0,36.0,81545.0,419200.0,145448.0,107365.0,2420.0,16953.0,51911.0,336892.0,162801.0,61954.0,72452.0,33908.0
